Season,Injury,Days,Games missed,player_name,player_age,player_position,club,league,salary_eur,salary_daily_eur,injury_cost_eur
23/24,Rest,3,1,Michael Folorunsho,26,Central Midfield,Verona,Serie A,740000.0,2027.3972602739725,6082.191780821918
23/24,muscular problems,7,1,Michael Folorunsho,26,Central Midfield,Verona,Serie A,740000.0,2027.3972602739725,14191.780821917808
23/24,Hamstring injury,47,4,Darko Lazović,33,Left Midfield,Verona,Serie A,1110000.0,3041.095890410959,142931.50684931508
23/24,muscular problems,7,1,Riccardo Saponara,32,Attacking Midfield,Verona,Serie A,1850000.0,5068.493150684932,35479.45205479452
23/24,Ankle sprain,5,1,Riccardo Saponara,32,Attacking Midfield,Verona,Serie A,1850000.0,5068.493150684932,25342.465753424654
23/24,Adductor injury,11,2,Jordi Mboula,25,Right Winger,Verona,Serie A,450000.0,1232.876712328767,13561.643835616438
23/24,Collateral ligament injury,31,3,Yayah Kallon,23,Right Winger,Verona,Serie A,460000.0,1260.2739726027398,39068.49315068493
24/25,Broken thumb,13,3,Yann Sommer,36,Goalkeeper,Inter,Serie A,3120000.0,8547.945205479453,111123.28767123289
24/25,Muscle fatigue,7,1,Benjamin Pavard,29,Centre-Back,Inter,Serie A,6360000.0,17424.657534246577,121972.60273972603
24/25,Ankle sprain,18,5,Benjamin Pavard,29,Centre-Back,Inter,Serie A,6360000.0,17424.657534246577,313643.8356164384
24/25,Hamstring muscle injury,44,8,Benjamin Pavard,29,Centre-Back,Inter,Serie A,6360000.0,17424.657534246577,766684.9315068494
24/25,Knee problems,17,4,Stefan de Vrij,33,Centre-Back,Inter,Serie A,7080000.0,19397.260273972603,329753.4246575342
24/25,Hamstring muscle injury,21,2,Stefan de Vrij,33,Centre-Back,Inter,Serie A,7080000.0,19397.260273972603,407342.4657534247
24/25,Rest,11,3,Francesco Acerbi,37,Centre-Back,Inter,Serie A,2760000.0,7561.643835616438,83178.08219178082
24/25,Hamstring strain,52,11,Francesco Acerbi,37,Centre-Back,Inter,Serie A,2760000.0,7561.643835616438,393205.4794520548
24/25,Hamstring muscle injury,13,4,Francesco Acerbi,37,Centre-Back,Inter,Serie A,2760000.0,7561.643835616438,98301.3698630137
24/25,Hamstring injury,25,7,Federico Dimarco,27,Left-Back,Inter,Serie A,7440000.0,20383.561643835616,509589.0410958904
24/25,Muscle fatigue,5,1,Federico Dimarco,27,Left-Back,Inter,Serie A,7440000.0,20383.561643835616,101917.80821917808
24/25,Knock,17,5,Carlos Augusto,26,Left-Back,Inter,Serie A,2760000.0,7561.643835616438,128547.94520547944
24/25,Hamstring injury,27,7,Carlos Augusto,26,Left-Back,Inter,Serie A,2760000.0,7561.643835616438,204164.38356164383
24/25,Muscle fatigue,8,2,Denzel Dumfries,29,Right-Back,Inter,Serie A,5160000.0,14136.986301369863,113095.8904109589
24/25,Hamstring muscle injury,40,11,Denzel Dumfries,29,Right-Back,Inter,Serie A,5160000.0,14136.986301369863,565479.4520547945
24/25,Hamstring injury,22,6,Matteo Darmian,35,Right-Back,Inter,Serie A,3120000.0,8547.945205479453,188054.794520548
24/25,Bruised knee,12,2,Matteo Darmian,35,Right-Back,Inter,Serie A,3120000.0,8547.945205479453,102575.34246575343
24/25,Leg injury,50,7,Hakan Çalhanoğlu,31,Defensive Midfield,Inter,Serie A,11160000.0,30575.342465753423,1528767.1232876712
24/25,Calf problems,18,5,Hakan Çalhanoğlu,31,Defensive Midfield,Inter,Serie A,11160000.0,30575.342465753423,550356.1643835616
24/25,Adductor pain,8,2,Hakan Çalhanoğlu,31,Defensive Midfield,Inter,Serie A,11160000.0,30575.342465753423,244602.7397260274
24/25,Groin injury,10,3,Hakan Çalhanoğlu,31,Defensive Midfield,Inter,Serie A,11160000.0,30575.342465753423,305753.4246575342
24/25,Adductor injury,13,4,Hakan Çalhanoğlu,31,Defensive Midfield,Inter,Serie A,11160000.0,30575.342465753423,397479.4520547945
24/25,Rest,4,1,Kristjan Asllani,23,Defensive Midfield,Inter,Serie A,2760000.0,7561.643835616438,30246.575342465752
24/25,Knock,8,2,Kristjan Asllani,23,Defensive Midfield,Inter,Serie A,2760000.0,7561.643835616438,60493.15068493151
24/25,Adductor injury,8,3,Nicolò Barella,28,Central Midfield,Inter,Serie A,12120000.0,33205.479452054795,265643.8356164384
24/25,Hamstring injury,23,6,Nicolò Barella,28,Central Midfield,Inter,Serie A,12120000.0,33205.479452054795,763726.0273972603
24/25,Nose surgery,8,2,Nicolò Barella,28,Central Midfield,Inter,Serie A,12120000.0,33205.479452054795,265643.8356164384
24/25,Inguinal hernia,57,4,Davide Frattesi,26,Central Midfield,Inter,Serie A,5160000.0,14136.986301369863,805808.2191780822
24/25,Injury to abdominal muscles,12,2,Davide Frattesi,26,Central Midfield,Inter,Serie A,5160000.0,14136.986301369863,169643.83561643836
24/25,muscular problems,58,4,Piotr Zieliński,31,Central Midfield,Inter,Serie A,8280000.0,22684.93150684932,1315726.0273972603
24/25,Ankle problems,8,1,Piotr Zieliński,31,Central Midfield,Inter,Serie A,8280000.0,22684.93150684932,181479.45205479453
24/25,Calf muscle tear,48,13,Piotr Zieliński,31,Central Midfield,Inter,Serie A,8280000.0,22684.93150684932,1088876.7123287672
24/25,Thigh problems,7,1,Piotr Zieliński,31,Central Midfield,Inter,Serie A,8280000.0,22684.93150684932,158794.52054794523
24/25,muscular problems,20,1,Piotr Zieliński,31,Central Midfield,Inter,Serie A,8280000.0,22684.93150684932,453698.6301369863
24/25,Muscle fatigue,7,1,Henrikh Mkhitaryan,36,Central Midfield,Inter,Serie A,4800000.0,13150.684931506848,92054.79452054792
24/25,Adductor pain,8,2,Henrikh Mkhitaryan,36,Central Midfield,Inter,Serie A,4800000.0,13150.684931506848,105205.4794520548
24/25,Calf injury,23,6,Nicola Zalewski,23,Left Midfield,Inter,Serie A,564560.0,1546.7397260273972,35575.01369863014
24/25,Muscle fatigue,3,1,Tajon Buchanan,26,Right Winger,Inter,Serie A,2640000.0,7232.876712328767,21698.6301369863
24/25,Broken tibia,116,17,Tajon Buchanan,26,Right Winger,Inter,Serie A,2640000.0,7232.876712328767,839013.698630137
24/25,Calf strain,31,8,Joaquín Correa,31,Second Striker,Inter,Serie A,6480000.0,17753.424657534248,550356.1643835617
24/25,Muscle fatigue,12,2,Lautaro Martínez,28,Forward,Inter,Serie A,16800000.0,46027.39726027397,552328.7671232877
24/25,Hamstring injury,5,2,Lautaro Martínez,28,Forward,Inter,Serie A,16800000.0,46027.39726027397,230136.98630136988
24/25,Muscle injury,16,4,Lautaro Martínez,28,Forward,Inter,Serie A,16800000.0,46027.39726027397,736438.3561643836
24/25,Muscle fatigue,7,1,Lautaro Martínez,28,Forward,Inter,Serie A,16800000.0,46027.39726027397,322191.7808219178
24/25,Muscle fatigue,11,3,Marcus Thuram,28,Forward,Inter,Serie A,7680000.0,21041.09589041096,231452.05479452052
24/25,Adductor pain,11,3,Marcus Thuram,28,Forward,Inter,Serie A,7680000.0,21041.09589041096,231452.05479452052
24/25,Ankle problems,11,2,Marcus Thuram,28,Forward,Inter,Serie A,7680000.0,21041.09589041096,231452.05479452052
24/25,Ankle problems,10,2,Marcus Thuram,28,Forward,Inter,Serie A,7680000.0,21041.09589041096,210410.9589041096
24/25,Muscle fatigue,8,2,Marcus Thuram,28,Forward,Inter,Serie A,7680000.0,21041.09589041096,168328.76712328766
24/25,Adductor pain,13,4,Mehdi Taremi,33,Forward,Inter,Serie A,5520000.0,15123.287671232876,196602.7397260274
24/25,muscular problems,21,1,Marko Arnautovic,36,Forward,Inter,Serie A,4440000.0,12164.383561643835,255452.05479452052
24/25,Head injury,8,1,Mike Maignan,30,Goalkeeper,AC Milan,Serie A,3590000.0,9835.616438356165,78684.93150684932
24/25,Hamstring muscle injury,14,4,Malick Thiaw,24,Centre-Back,AC Milan,Serie A,1290000.0,3534.246575342466,49479.45205479452
24/25,Ankle sprain,22,3,Malick Thiaw,24,Centre-Back,AC Milan,Serie A,1290000.0,3534.246575342466,77753.42465753425
24/25,Fitness,20,1,Strahinja Pavlović,24,Centre-Back,AC Milan,Serie A,3150000.0,8630.13698630137,172602.7397260274
24/25,muscular problems,16,4,Matteo Gabbia,26,Centre-Back,AC Milan,Serie A,1850000.0,5068.493150684932,81095.8904109589
24/25,muscular problems,4,1,Matteo Gabbia,26,Centre-Back,AC Milan,Serie A,1850000.0,5068.493150684932,20273.972602739726
24/25,Thigh problems,8,1,Theo Hernández,28,Left-Back,AC Milan,Serie A,5130000.0,14054.794520547945,112438.35616438356
24/25,Rest,4,1,Theo Hernández,28,Left-Back,AC Milan,Serie A,5130000.0,14054.794520547945,56219.17808219178
24/25,Calf injury,112,23,Emerson Royal,26,Right-Back,AC Milan,Serie A,4560000.0,12493.150684931506,1399232.8767123288
24/25,Fitness,3,1,Emerson Royal,26,Right-Back,AC Milan,Serie A,4560000.0,12493.150684931506,37479.45205479452
24/25,Foot injury,7,1,Youssouf Fofana,26,Defensive Midfield,AC Milan,Serie A,5560000.0,15232.876712328767,106630.13698630135
24/25,Fitness,3,2,Youssouf Fofana,26,Defensive Midfield,AC Milan,Serie A,5560000.0,15232.876712328767,45698.6301369863
24/25,Hamstring injury,10,2,Ismaël Bennacer,27,Defensive Midfield,AC Milan,Serie A,7410000.0,20301.369863013697,203013.69863013696
24/25,Calf muscle tear,117,27,Ismaël Bennacer,27,Defensive Midfield,AC Milan,Serie A,7410000.0,20301.369863013697,2375260.2739726026
24/25,Appendectomy,24,5,Ruben Loftus-Cheek,29,Central Midfield,AC Milan,Serie A,5130000.0,14054.794520547945,337315.06849315064
24/25,muscular problems,65,17,Ruben Loftus-Cheek,29,Central Midfield,AC Milan,Serie A,5130000.0,14054.794520547945,913561.6438356164
24/25,Adductor injury,23,4,Ruben Loftus-Cheek,29,Central Midfield,AC Milan,Serie A,5130000.0,14054.794520547945,323260.27397260274
24/25,Muscle fatigue,15,3,Ruben Loftus-Cheek,29,Central Midfield,AC Milan,Serie A,5130000.0,14054.794520547945,210821.9178082192
24/25,Ankle sprain,18,4,Warren Bondo,22,Central Midfield,AC Milan,Serie A,383094.0,1049.572602739726,18892.30684931507
24/25,Muscle injury,16,3,Rafael Leão,26,Left Winger,AC Milan,Serie A,8970000.0,24575.342465753423,393205.4794520548
24/25,Muscle fatigue,8,3,Christian Pulisic,27,Right Winger,AC Milan,Serie A,5130000.0,14054.794520547945,112438.35616438356
24/25,Calf problems,27,5,Christian Pulisic,27,Right Winger,AC Milan,Serie A,5130000.0,14054.794520547945,379479.4520547945
24/25,Inflammation of pubic bone,8,1,Samuel Chukwueze,26,Right Winger,AC Milan,Serie A,5130000.0,14054.794520547945,112438.35616438356
24/25,Hamstring muscle injury,27,7,Samuel Chukwueze,26,Right Winger,AC Milan,Serie A,5130000.0,14054.794520547945,379479.4520547945
24/25,Hamstring muscle injury,6,1,Samuel Chukwueze,26,Right Winger,AC Milan,Serie A,5130000.0,14054.794520547945,84328.76712328766
24/25,Thigh problems,7,1,Tammy Abraham,28,Forward,AC Milan,Serie A,5770000.0,15808.219178082192,110657.53424657536
24/25,Shoulder injury,14,3,Tammy Abraham,28,Forward,AC Milan,Serie A,5770000.0,15808.219178082192,221315.0684931507
24/25,Rest,3,1,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,83671.23287671234
24/25,Groin injury,5,1,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,139452.05479452055
24/25,Hamstring strain,19,6,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,529917.8082191781
24/25,Muscle fatigue,7,1,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,195232.8767123288
24/25,Adductor pain,4,1,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,111561.64383561644
24/25,Head injury,6,1,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,167342.46575342468
24/25,Muscle injury,23,4,Álvaro Morata,33,Forward,AC Milan,Serie A,10180000.0,27890.41095890411,641479.4520547945
24/25,Groin surgery,93,23,Luka Jović,27,Forward,AC Milan,Serie A,3210000.0,8794.520547945205,817890.4109589041
24/25,Pubalgia,55,12,Luka Jović,27,Forward,AC Milan,Serie A,3210000.0,8794.520547945205,483698.6301369863
24/25,Lumbago,8,1,Luka Jović,27,Forward,AC Milan,Serie A,3210000.0,8794.520547945205,70356.16438356164
24/25,surgery,109,6,Mattia Perin,32,Goalkeeper,Juventus,Serie A,2760000.0,7561.643835616438,824219.1780821917
24/25,muscular problems,12,2,Mattia Perin,32,Goalkeeper,Juventus,Serie A,2760000.0,7561.643835616438,90739.72602739726
24/25,Muscle injury,31,8,Pierre Kalulu,25,Centre-Back,Juventus,Serie A,2580847.0,7070.813698630137,219195.22465753424
24/25,Broken fibula,42,6,Federico Gatti,27,Centre-Back,Juventus,Serie A,2520000.0,6904.109589041096,289972.602739726
24/25,Hamstring injury,49,10,Danilo,34,Centre-Back,Juventus,Serie A,5160000.0,14136.986301369863,692712.3287671233
24/25,Ankle sprain,9,1,Danilo,34,Centre-Back,Juventus,Serie A,5160000.0,14136.986301369863,127232.87671232875
24/25,Injury to the ankle,68,4,Nicolò Savona,22,Right-Back,Juventus,Serie A,280709.0,769.0657534246575,52296.47123287671
24/25,Thigh problems,20,4,Nicolò Savona,22,Right-Back,Juventus,Serie A,280709.0,769.0657534246575,15381.31506849315
24/25,Adductor pain,10,2,Nicolò Savona,22,Right-Back,Juventus,Serie A,280709.0,769.0657534246575,7690.657534246575
24/25,Ankle sprain,21,3,Manuel Locatelli,27,Defensive Midfield,Juventus,Serie A,6120000.0,16767.12328767123,352109.58904109587
24/25,Hamstring muscle injury,23,5,Khéphren Thuram,24,Central Midfield,Juventus,Serie A,3720000.0,10191.780821917808,234410.9589041096
24/25,Hamstring muscle injury,41,6,Douglas Luiz,27,Central Midfield,Juventus,Serie A,8280000.0,22684.93150684932,930082.191780822
24/25,Muscle fatigue,9,2,Douglas Luiz,27,Central Midfield,Juventus,Serie A,8280000.0,22684.93150684932,204164.38356164383
24/25,muscular problems,9,1,Douglas Luiz,27,Central Midfield,Juventus,Serie A,8280000.0,22684.93150684932,204164.38356164383
24/25,Rest,3,1,Douglas Luiz,27,Central Midfield,Juventus,Serie A,8280000.0,22684.93150684932,68054.79452054795
24/25,Muscle fatigue,49,10,Douglas Luiz,27,Central Midfield,Juventus,Serie A,8280000.0,22684.93150684932,1111561.6438356163
24/25,Muscle fatigue,3,1,Weston McKennie,27,Central Midfield,Juventus,Serie A,3120000.0,8547.945205479453,25643.83561643836
24/25,Muscle fatigue,16,3,Weston McKennie,27,Central Midfield,Juventus,Serie A,3120000.0,8547.945205479453,136767.12328767125
24/25,Muscle fatigue,7,2,Weston McKennie,27,Central Midfield,Juventus,Serie A,3120000.0,8547.945205479453,59835.61643835617
24/25,Hamstring injury,14,2,Andrea Cambiaso,25,Left Midfield,Juventus,Serie A,4440000.0,12164.383561643835,170301.3698630137
24/25,Stress reaction of the bone,3,1,Andrea Cambiaso,25,Left Midfield,Juventus,Serie A,4440000.0,12164.383561643835,36493.15068493151
24/25,Ankle problems,17,4,Andrea Cambiaso,25,Left Midfield,Juventus,Serie A,4440000.0,12164.383561643835,206794.5205479452
24/25,Ankle sprain,13,4,Andrea Cambiaso,25,Left Midfield,Juventus,Serie A,4440000.0,12164.383561643835,158136.98630136985
24/25,Achilles tendon irritation,53,6,Teun Koopmeiners,27,Attacking Midfield,Juventus,Serie A,5760000.0,15780.82191780822,836383.5616438356
24/25,Rib fracture,23,6,Teun Koopmeiners,27,Attacking Midfield,Juventus,Serie A,5760000.0,15780.82191780822,362958.90410958906
24/25,Hamstring muscle injury,13,2,Francisco Conceição,22,Right Winger,Juventus,Serie A,4667705.0,12788.232876712327,166247.02739726027
24/25,Stress reaction of the bone,18,4,Francisco Conceição,22,Right Winger,Juventus,Serie A,4667705.0,12788.232876712327,230188.19178082192
24/25,muscular problems,23,5,Francisco Conceição,22,Right Winger,Juventus,Serie A,4667705.0,12788.232876712327,294129.3561643836
24/25,Hamstring injury,15,2,Timothy Weah,25,Right Winger,Juventus,Serie A,2520000.0,6904.109589041096,103561.64383561644
24/25,Ankle sprain,21,5,Timothy Weah,25,Right Winger,Juventus,Serie A,2520000.0,6904.109589041096,144986.301369863
24/25,Hamstring muscle injury,23,4,Timothy Weah,25,Right Winger,Juventus,Serie A,2520000.0,6904.109589041096,158794.5205479452
24/25,Stress reaction of the bone,14,3,Dušan Vlahović,25,Forward,Juventus,Serie A,19560000.0,53589.04109589041,750246.5753424658
24/25,Muscle fatigue,9,2,Dušan Vlahović,25,Forward,Juventus,Serie A,19560000.0,53589.04109589041,482301.3698630137
24/25,Muscle injury,17,3,Dušan Vlahović,25,Forward,Juventus,Serie A,19560000.0,53589.04109589041,911013.698630137
24/25,Adductor pain,11,3,Marco Carnesecchi,25,Goalkeeper,Atalanta,Serie A,190000.0,520.5479452054794,5726.027397260274
24/25,Shoulder injury,123,20,Giorgio Scalvini,21,Centre-Back,Atalanta,Serie A,553914.0,1517.572602739726,186661.4301369863
24/25,Shoulder injury,19,4,Giorgio Scalvini,21,Centre-Back,Atalanta,Serie A,553914.0,1517.572602739726,28833.8794520548
24/25,Rest,4,1,Giorgio Scalvini,21,Centre-Back,Atalanta,Serie A,553914.0,1517.572602739726,6070.290410958904
24/25,Adductor injury,16,3,Isak Hien,26,Centre-Back,Atalanta,Serie A,1670000.0,4575.342465753424,73205.47945205479
24/25,Adductor pain,9,2,Isak Hien,26,Centre-Back,Atalanta,Serie A,1670000.0,4575.342465753424,41178.08219178082
24/25,Hamstring muscle injury,76,12,Stefan Posch,28,Centre-Back,Atalanta,Serie A,1008144.0,2762.0383561643835,209914.91506849317
24/25,Cruciate ligament tear,205,19,Sead Kolasinac,32,Centre-Back,Atalanta,Serie A,2560000.0,7013.698630136986,1437808.2191780822
24/25,Hamstring muscle injury,16,4,Sead Kolasinac,32,Centre-Back,Atalanta,Serie A,2560000.0,7013.698630136986,112219.17808219178
24/25,Muscle injury,20,5,Sead Kolasinac,32,Centre-Back,Atalanta,Serie A,2560000.0,7013.698630136986,140273.97260273973
24/25,Muscle fatigue,27,5,Sead Kolasinac,32,Centre-Back,Atalanta,Serie A,2560000.0,7013.698630136986,189369.86301369863
24/25,Lumbago,20,3,Ben Godfrey,27,Centre-Back,Atalanta,Serie A,4630000.0,12684.931506849314,253698.6301369863
24/25,Head injury,3,1,Berat Djimsiti,32,Centre-Back,Atalanta,Serie A,1480000.0,4054.794520547945,12164.383561643835
24/25,Ankle sprain,16,4,Berat Djimsiti,32,Centre-Back,Atalanta,Serie A,1480000.0,4054.794520547945,64876.71232876712
24/25,Muscle fatigue,16,3,Berat Djimsiti,32,Centre-Back,Atalanta,Serie A,1480000.0,4054.794520547945,64876.71232876712
24/25,muscular problems,10,2,Berat Djimsiti,32,Centre-Back,Atalanta,Serie A,1480000.0,4054.794520547945,40547.94520547945
24/25,Calf problems,13,2,Rafael Tolói,35,Centre-Back,Atalanta,Serie A,1850000.0,5068.493150684932,65890.4109589041
24/25,Pubalgia,16,2,Rafael Tolói,35,Centre-Back,Atalanta,Serie A,1850000.0,5068.493150684932,81095.8904109589
24/25,Muscle injury,38,7,Rafael Tolói,35,Centre-Back,Atalanta,Serie A,1850000.0,5068.493150684932,192602.73972602744
24/25,Muscle injury,18,3,Rafael Tolói,35,Centre-Back,Atalanta,Serie A,1850000.0,5068.493150684932,91232.87671232875
24/25,Foot bruise,8,1,Matteo Ruggeri,23,Left-Back,Atalanta,Serie A,930000.0,2547.945205479452,20383.561643835616
24/25,Knee problems,16,3,Matteo Ruggeri,23,Left-Back,Atalanta,Serie A,930000.0,2547.945205479452,40767.12328767123
24/25,Adductor injury,34,6,Marco Brescianini,25,Central Midfield,Atalanta,Serie A,1850000.0,5068.493150684932,172328.76712328766
24/25,Calf problems,30,7,Davide Zappacosta,33,Right Midfield,Atalanta,Serie A,1670000.0,4575.342465753424,137260.27397260274
24/25,Hamstring muscle injury,20,3,Juan Cuadrado,37,Right Midfield,Atalanta,Serie A,2780000.0,7616.438356164384,152328.76712328766
24/25,Hamstring muscle injury,21,2,Juan Cuadrado,37,Right Midfield,Atalanta,Serie A,2780000.0,7616.438356164384,159945.20547945207
24/25,Hamstring muscle injury,21,4,Juan Cuadrado,37,Right Midfield,Atalanta,Serie A,2780000.0,7616.438356164384,159945.20547945207
24/25,muscular problems,9,2,Juan Cuadrado,37,Right Midfield,Atalanta,Serie A,2780000.0,7616.438356164384,68547.94520547945
24/25,Adductor injury,8,1,Charles De Ketelaere,24,Attacking Midfield,Atalanta,Serie A,3210000.0,8794.520547945205,70356.16438356164
24/25,Hamstring muscle injury,11,3,Charles De Ketelaere,24,Attacking Midfield,Atalanta,Serie A,3210000.0,8794.520547945205,96739.72602739726
